6150	-1.213465	-1.029822
6180	-1.213465	-1.029822
6210	-1.213465	-1.029822
6240	-1.132444	-1.118302
6270	-1.132444	-1.118302
6300	-1.132444	-1.118302
6330	-1.132444	-1.118302
6360	-1.044989	-1.200428
6390	-1.044989	-1.200428
6420	-1.044989	-1.200428
6450	-1.044989	-1.200428
6480	-0.951595	-1.275733
6510	-0.951595	-1.275733
6540	-0.951595	-1.275733
6570	-0.951595	-1.275733
6600	-0.852795	-1.343790
6630	-0.852795	-1.343790
6660	-0.852795	-1.343790
6690	-0.852795	-1.343790
6720	-0.749149	-1.404210
6750	-0.749149	-1.404210
6780	-0.749149	-1.404210
6810	-0.749149	-1.404210
6840	-0.641246	-1.456652
6870	-0.641246	-1.456652
6900	-0.641246	-1.456652
6930	-0.641246	-1.456652
6960	-0.529699	-1.500816
6990	-0.529699	-1.500816
7020	-0.529699	-1.500816
7050	-0.529699	-1.500816
7080	-0.415142	-1.536453
7110	-0.415142	-1.536453
7140	-0.415142	-1.536453
7170	-0.415142	-1.536453
7200	-0.298227	-1.563359
7230	-0.298227	-1.563359
7260	-0.298227	-1.563359
7290	-0.298227	-1.563359
7320	-0.179617	-1.581382
7350	-0.179617	-1.581382
7380	-0.179617	-1.581382
7410	-0.179617	-1.581382
7440	-0.059986	-1.590419
7470	-0.059986	-1.590419
7500	-0.059986	-1.590419
7530	-0.059986	-1.590419
7560	0.059986	-1.590419
7590	0.059986	-1.590419
7620	0.059986	-1.590419
7650	0.059986	-1.590419
7680	0.179617	-1.581382
7710	0.179617	-1.581382
7740	0.179617	-1.581382
7770	0.179617	-1.581382
7800	0.298227	-1.563359
7830	0.298227	-1.563359
7860	0.298227	-1.563359
7890	0.298227	-1.563359
7920	0.415142	-1.536453
7950	0.415142	-1.536453
7980	0.415142	-1.536453
8010	0.415142	-1.536453
8040	0.529699	-1.500816
8070	0.529699	-1.500816
8100	0.529699	-1.500816
8130	0.529699	-1.500816
8160	0.641246	-1.456652
8190	0.641246	-1.456652
8220	0.641246	-1.456652
8250	0.641246	-1.456652
8280	0.749149	-1.404210
8310	0.749149	-1.404210
8340	0.749149	-1.404210
8370	0.749149	-1.404210
8400	0.852795	-1.343790
8430	0.852795	-1.343790
8460	0.852795	-1.343790
8490	0.852795	-1.343790
8520	0.951595	-1.275733
8550	0.951595	-1.275733
8580	0.951595	-1.275733
8610	0.951595	-1.275733
8640	1.044989	-1.200428
8670	1.044989	-1.200428
8700	1.044989	-1.200428
8730	1.044989	-1.200428
8760	1.132444	-1.118302
8790	1.132444	-1.118302
8820	1.132444	-1.118302
8850	1.132444	-1.118302
8880	1.213465	-1.029822
8910	1.213465	-1.029822
8940	1.213465	-1.029822
8970	1.213465	-1.029822
9000	1.287591	-0.935489
9030	1.287591	-0.935489
9060	1.287591	-0.935489
9090	1.287591	-0.935489
9120	1.354400	-0.835841
9150	1.354400	-0.835841
9180	1.354400	-0.835841
9210	1.354400	-0.835841
9240	1.413513	-0.731444
9270	1.413513	-0.731444
9300	1.413513	-0.731444
9330	1.413513	-0.731444
9360	1.464594	-0.622891
9390	1.464594	-0.622891
9420	1.464594	-0.622891
9450	1.464594	-0.622891
9480	1.507354	-0.510798
9510	1.507354	-0.510798
9540	1.507354	-0.510798
9570	1.507354	-0.510798
9600	1.541548	-0.395802
9630	1.541548	-0.395802
9660	1.541548	-0.395802
9690	1.541548	-0.395802
9720	1.566983	-0.278558
9750	1.566983	-0.278558
9780	1.566983	-0.278558
9810	1.566983	-0.278558
9840	1.583514	-0.159731
9870	1.583514	-0.159731
9900	1.583514	-0.159731
9930	1.583514	-0.159731
9960	1.591047	-0.039996
9990	1.591047	-0.039996
10020	1.591047	-0.039996
10050	1.591047	-0.039996
10080	1.589539	-0.079966
10110	1.589539	-0.079966
10140	1.589539	-0.079966
10170	1.589539	-0.079966
10200	1.579000	-0.199474
10230	1.579000	-0.199474
10260	1.579000	-0.199474
10290	1.579000	-0.199474
10320	1.559488	-0.317848
10350	1.559488	-0.317848
10380	1.559488	-0.317848
10410	1.559488	-0.317848
10440	1.531115	-0.434416
10470	1.531115	-0.434416
10500	1.531115	-0.434416
10530	1.531115	-0.434416
10560	1.494041	-0.548516
10590	1.494041	-0.548516
10620	1.494041	-0.548516
10650	1.494041	-0.548516
10680	1.448479	-0.659499
10710	1.448479	-0.659499
10740	1.448479	-0.659499
10770	1.448479	-0.659499
10800	1.394685	-0.766735
10830	1.394685	-0.766735
10860	1.394685	-0.766735
10890	1.394685	-0.766735
10920	1.332967	-0.869614
10950	1.332967	-0.869614
10980	1.332967	-0.869614
11010	1.332967	-0.869614
11040	1.263675	-0.967551
11070	1.263675	-0.967551
11100	1.263675	-0.967551
11130	1.263675	-0.967551
11160	1.187202	-1.059991
11190	1.187202	-1.059991
11220	1.187202	-1.059991
11250	1.187202	-1.059991
11280	1.103984	-1.146407
11310	1.103984	-1.146407
11340	1.103984	-1.146407
11370	1.103984	-1.146407
11400	1.014492	-1.226310
11430	1.014492	-1.226310
11460	1.014492	-1.226310
11490	1.014492	-1.226310
11520	0.919236	-1.299244
11550	0.919236	-1.299244
11580	0.919236	-1.299244
11610	0.919236	-1.299244
11640	0.818756	-1.364796
11670	0.818756	-1.364796
11700	0.818756	-1.364796
11730	0.818756	-1.364796
11760	0.713624	-1.422593
11790	0.713624	-1.422593
11820	0.713624	-1.422593
11850	0.713624	-1.422593
11880	0.604437	-1.472306
11910	0.604437	-1.472306
11940	0.604437	-1.472306
11970	0.604437	-1.472306
12000	0.491816	-1.513653
12030	0.491816	-1.513653
12060	0.491816	-1.513653
12090	0.491816	-1.513653
12120	0.376400	-1.546400
12150	0.376400	-1.546400
12180	0.376400	-1.546400
12210	0.376400	-1.546400
12240	0.258845	-1.570359
12270	0.258845	-1.570359
12300	0.258845	-1.570359
12330	0.258845	-1.570359
12360	0.139820	-1.585396
12390	0.139820	-1.585396
12420	0.139820	-1.585396
12450	0.139820	-1.585396
12480	0.019999	-1.591424
12510	0.019999	-1.591424
12540	0.019999	-1.591424
12570	0.019999	-1.591424
12600	-0.099934	-1.588409
12630	-0.099934	-1.588409
12660	-0.099934	-1.588409
12690	-0.099934	-1.588409
12720	-0.219300	-1.576368
12750	-0.219300	-1.576368
12780	-0.219300	-1.576368
12810	-0.219300	-1.576368
12840	-0.337420	-1.555371
12870	-0.337420	-1.555371
12900	-0.337420	-1.555371
12930	-0.337420	-1.555371
12960	-0.453622	-1.525535
12990	-0.453622	-1.525535
13020	-0.453622	-1.525535
13050	-0.453622	-1.525535
13080	-0.567247	-1.487031
13110	-0.567247	-1.487031
13140	-0.567247	-1.487031
13170	-0.567247	-1.487031
13200	-0.677649	-1.440077
13230	-0.677649	-1.440077
13260	-0.677649	-1.440077
13290	-0.677649	-1.440077
13320	-0.784200	-1.384940
13350	-0.784200	-1.384940
13380	-0.784200	-1.384940
13410	-0.784200	-1.384940
13440	-0.886295	-1.321934
13470	-0.886295	-1.321934
13500	-0.886295	-1.321934
13530	-0.886295	-1.321934
13560	-0.983354	-1.251417
13590	-0.983354	-1.251417
13620	-0.983354	-1.251417
13650	-0.983354	-1.251417
13680	-1.074826	-1.173789
13710	-1.074826	-1.173789
13740	-1.074826	-1.173789
13770	-1.074826	-1.173789
13800	-1.160190	-1.089491
13830	-1.160190	-1.089491
13860	-1.160190	-1.089491
13890	-1.160190	-1.089491
13920	-1.238961	-0.999002
13950	-1.238961	-0.999002
13980	-1.238961	-0.999002
14010	-1.238961	-0.999002
14040	-1.310693	-0.902837
14070	-1.310693	-0.902837
14100	-1.310693	-0.902837
14130	-1.310693	-0.902837
14160	-1.374977	-0.801541
14190	-1.374977	-0.801541
14220	-1.374977	-0.801541
14250	-1.374977	-0.801541
14280	-1.431448	-0.695691
14310	-1.431448	-0.695691
14340	-1.431448	-0.695691
14370	-1.431448	-0.695691
14400	-1.479785	-0.585888
14430	-1.479785	-0.585888
14460	-1.479785	-0.585888
14490	-1.479785	-0.585888
14520	-1.519714	-0.472756
14550	-1.519714	-0.472756
14580	-1.519714	-0.472756
14610	-1.519714	-0.472756
14640	-1.551008	-0.356938
14670	-1.551008	-0.356938
14700	-1.551008	-0.356938
14730	-1.551008	-0.356938
14760	-1.573488	-0.239091
14790	-1.573488	-0.239091
14820	-1.573488	-0.239091
14850	-1.573488	-0.239091
14880	-1.587028	-0.119886
14910	-1.587028	-0.119886
14940	-1.587028	-0.119886
14970	-1.587028	-0.119886
15000	-1.591549	-0.000000
15030	-1.591549	-0.000000
15060	-1.591549	-0.000000
15090	-1.591549	-0.000000
15120	-1.587028	0.119886
15150	-1.587028	0.119886
15180	-1.587028	0.119886
15210	-1.587028	0.119886
15240	-1.573488	0.239091
15270	-1.573488	0.239091
15300	-1.573488	0.239091
15330	-1.573488	0.239091
15360	-1.551008	0.356938
15390	-1.551008	0.356938
15420	-1.551008	0.356938
15450	-1.551008	0.356938
15480	-1.519714	0.472756
15510	-1.519714	0.472756
15540	-1.519714	0.472756
15570	-1.519714	0.472756
15600	-1.479785	0.585888
15630	-1.479785	0.585888
15660	-1.479785	0.585888
15690	-1.479785	0.585888
15720	-1.431448	0.695691
15750	-1.431448	0.695691
15780	-1.431448	0.695691
15810	-1.431448	0.695691
15840	-1.374977	0.801541
15870	-1.374977	0.801541
15900	-1.374977	0.801541
15930	-1.374977	0.801541
15960	-1.310693	0.902837
15990	-1.310693	0.902837
16020	-1.310693	0.902837
16050	-1.310693	0.902837
16080	-1.238961	0.999002
16110	-1.238961	0.999002
16140	-1.238961	0.999002
16170	-1.238961	0.999002
16200	-1.160190	1.089491
16230	-1.160190	1.089491
16260	-1.160190	1.089491
16290	-1.160190	1.089491
16320	-1.074826	1.173789
16350	-1.074826	1.173789
16380	-1.074826	1.173789
16410	-1.074826	1.173789
16440	-0.983354	1.251417
16470	-0.983354	1.251417
16500	-0.983354	1.251417
16530	-0.983354	1.251417
16560	-0.886295	1.321934
16590	-0.886295	1.321934
16620	-0.886295	1.321934
16650	-0.886295	1.321934
16680	-0.784200	1.384940
16710	-0.784200	1.384940
16740	-0.784200	1.384940
16770	-0.784200	1.384940
16800	-0.677649	1.440077
16830	-0.677649	1.440077
16860	-0.677649	1.440077
16890	-0.677649	1.440077
16920	-0.567247	1.487031
16950	-0.567247	1.487031
16980	-0.567247	1.487031
17010	-0.567247	1.487031
17040	-0.453622	1.525535
17070	-0.453622	1.525535
17100	-0.453622	1.525535
17130	-0.453622	1.525535
17160	-0.337420	1.555371
17190	-0.337420	1.555371
17220	-0.337420	1.555371
17250	-0.337420	1.555371
17280	-0.219300	1.576368
17310	-0.219300	1.576368
17340	-0.219300	1.576368
17370	-0.219300	1.576368
17400	-0.099934	1.588409
17430	-0.099934	1.588409
17460	-0.099934	1.588409
17490	-0.099934	1.588409
17520	0.019999	1.591424
17550	0.019999	1.591424
17580	0.019999	1.591424
17610	0.019999	1.591424
17640	0.139820	1.585396
17670	0.139820	1.585396
17700	0.139820	1.585396
17730	0.139820	1.585396
17760	0.258845	1.570359
17790	0.258845	1.570359
17820	0.258845	1.570359
17850	0.258845	1.570359
17880	0.376400	1.546400
17910	0.376400	1.546400
17940	0.376400	1.546400
17970	0.376400	1.546400
18000	0.491816	1.513653
18030	0.491816	1.513653
18060	0.491816	1.513653
